id,name,description,address,kommun,lan,lat,lng,website,phone,email,products,onSiteSales,tastingRoom,"gardsförsäljningLicense",isArchipelago,openingHours,season,source
harensas-mjolk-2,"Härensås Mjölk","","Härensås 2, 355 73 Gemla, Sverige","",Kronoberg,56.8612783,14.6615094,https://www.harensasmjolk.se/,"070-826 77 35","","[""mejeri""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: Stängt, lördag: Stängt, söndag: Stängt","","google-places:lokal producent mat"
ingelstorps-gard,"Ingelstorps Gård","","Ingelstorps gård 1200, 260 70 Ljungbyhed, Sverige",Ljungby,Kronoberg,56.0741437,13.3158691,http://ingelstorpsgard.se/index.php,"070-690 49 98","","[""kött""]",0,0,0,0,"","","google-places:nötkött gård"
ingers-smorgasar,"Ingers Smörgåsar","","Marketenterivägen 15, 352 36 Växjö, Sverige","Växjö",Kronoberg,56.8771167,14.7724551,http://www.ingers.se/,"0470-268 50","","[""mejeri""]",1,1,0,0,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 08:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–17:00, lördag: 10:00–15:00, söndag: 11:00–15:00","","google-places:gårdsrestaurang"
kronobergs-gardsbutik,"Kronobergs Gårdsbutik","","Kronoberg S:t Sigfrids Folkhög, 352 63 Växjö, Sverige","Växjö",Kronoberg,56.9326596,14.79249,http://www.kronobergskungsgard.se/,"070-774 88 77","","[""annat""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 13:00–18:00, lördag: Stängt, söndag: Stängt","","google-places:gårdsbutik"
kullabergs-vingard-3,"Kullabergs Vingård","","Lyckerisvägen 52, 263 76 Nyhamnsläge, Sverige","",Kronoberg,56.2570445,12.5399006,http://www.kullabergs.se/,"042-444 21 00","","[""vin""]",0,1,0,0,"","","google-places:vingård"
kvarnagardens-bryggeri,"Kvarnagårdens Bryggeri","","LIDBOHOLMS INDUSTRIOMRÅDE, 363 91 Braås, Sverige","",Kronoberg,57.079184,15.0638656,http://kvarnagardensbryggeri.se/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
ljungbyheds-konditori,"Ljungbyheds Konditori","","Skolgatan 2, 264 51 Ljungbyhed, Sverige",Ljungby,Kronoberg,56.0736806,13.2323667,http://www.ljungbyhedskonditori.se/,"0435-44 17 22","","[""bakat""]",0,0,0,0,"måndag: 07:00–17:00, tisdag: 07:00–17:00, onsdag: 07:00–17:00, torsdag: 07:00–17:00, fredag: 07:00–17:00, lördag: 07:00–16:00, söndag: 07:00–16:00","","google-places:gårdsbageri"
ljungbyholms-vingard-3,"Ljungbyholms Vingård","","Ljungbyholmsvägen 231, 269 71 Förslöv, Sverige",Ljungby,Kronoberg,56.3379876,12.7879088,http://ljungbyholmsvingard.se/,"079-304 43 47","","[""vin""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 14:00–17:00, söndag: 15:00–17:30","","google-places:vingård"
persgardens-ekologiska-ab-2,"Persgårdens Ekologiska AB","","Stigby Persgård 2, 563 94 Visingsö, Sverige","",Kronoberg,58.0183428,14.3225671,http://www.persgarden.se/,"0390-401 56","","[""annat""]",0,0,0,0,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–17:00, söndag: 10:00–17:00","","google-places:lokal producent mat"
piggaboda-kvarn,"Piggaboda Kvarn","","Unnamed Road, 342 52 Vislanda, Sverige","",Kronoberg,56.8371853,14.2983724,https://www.visitalvesta.se/en/piggaboda-kvarn,"070-221 94 66","","[""annat""]",1,1,0,0,"","","google-places:gårdscafé"
prastgarden-annerstad-2,"Prästgården Annerstad","","Prästgård 1, 341 74 Annerstad, Sverige","",Kronoberg,56.7615193,13.7216217,http://www.annerstad.com/,"076-760 05 59","","[""annat""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 15:00–20:00, lördag: 11:00–20:00, söndag: Stängt","","google-places:lokal producent mat"
raveboda-plantskola,"Räveboda Plantskola","","RÄVEBODA 8, 362 95 Urshult, Sverige","",Kronoberg,56.5230378,14.8196953,http://www.ravebodaplantskola.se/,"070-885 93 65","","[""grönsaker""]",0,0,0,0,"","","google-places:odlare gård"
sevedstorps-gard,"Sevedstorps Gård","","Sevedstorp 1, 363 91 Braås, Sverige","",Kronoberg,57.0430145,15.0066139,http://sevedstorpsgard.se/,"070-833 08 76","","[""grönsaker""]",0,0,0,0,"","","google-places:odlare gård"
sjolyckornas-gardsbutik,"Sjölyckornas Gårdsbutik","","sjölyckorna 1, 355 98 Ingelstad, Sverige","",Kronoberg,56.7750586,15.0424892,http://www.sjolyckorna.se/,"070-284 85 55","","[""annat""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 13:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:gårdsförsäljning"
sunnerborgs-gardsbutik,"Sunnerborgs gårdsbutik","","Sunnerborgsvägen 1, 341 75 Hamneda, Sverige","",Kronoberg,56.6877816,13.8596683,http://www.sunnerborg.se/,"070-685 01 18","","[""grönsaker""]",1,0,0,0,"","","google-places:odlare gård"
the-bishops-arms-kungsgatan-vaxjo,"The Bishops Arms, Kungsgatan (Växjö)","","Kungsgatan 6, 351 04 Växjö, Sverige","Växjö",Kronoberg,56.8776793,14.8091704,https://www.bishopsarms.com/vara-pubar/vaxjo/?utm_source=google&utm_medium=organic&utm_campaign=google-local&utm_content=the-bishops-arms-kungsgatan-vaxjo,"0470-276 66","","[""öl""]",0,1,0,0,"måndag: 17:00–23:00, tisdag: 17:00–23:00, onsdag: 17:00–00:00, torsdag: 17:00–23:00, fredag: 17:00–01:00, lördag: 17:00–01:00, söndag: 17:00–22:00","",google-places:bryggeri
thora-vingard-3,"Thora Vingård","","Dalen 22, 269 95 Båstad, Sverige","",Kronoberg,56.4472783,12.6802669,http://www.thoravingard.com/,"0431-41 11 16","","[""vin""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 11:00–15:00, fredag: 11:00–18:00, lördag: 11:00–18:00, söndag: 11:00–15:00","","google-places:vingård"
thoragards-gardsbutik,"Thoragårds Gårdsbutik","","Vegby Thoragård, 342 62 Moheda, Sverige","",Kronoberg,57.0235902,14.5607224,http://www.thoragard.se/,"070-587 63 58","","[""vin""]",1,1,0,0,"måndag: 08:00–21:00, tisdag: 08:00–21:00, onsdag: 08:00–21:00, torsdag: 08:00–21:00, fredag: 08:00–21:00, lördag: 08:00–21:00, söndag: 08:00–21:00","","google-places:vingård"
trolle-ljungby-viltbod-lokalt-viltkott-i-gardsbutik,"Trolle Ljungby Viltbod – lokalt viltkött i gårdsbutik","","Trolle Ljungbyvägen 267, 290 34 Fjälkinge, Sverige",Ljungby,Kronoberg,56.0229715,14.3672815,https://www.trolleljungby.com/viltboden/,"070-376 75 01","","[""kött""]",1,0,0,0,"måndag: Stängt, tisdag: 14:00–18:00, onsdag: 12:00–16:00, torsdag: 14:00–18:00, fredag: 12:00–16:00, lördag: Stängt, söndag: Stängt","","google-places:charkuteri gård"
vareboke-bryggeri-ab-2,"Vareböke Bryggeri AB","","Vareböke 20, 343 94 Älmhult, Sverige","Älmhult",Kronoberg,56.5462495,14.0484849,http://www.vareboke.se/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
vejby-vingard-3,"Vejby Vingård","","Västra Ljungbyvägen 319, 266 51 Vejbystrand, Sverige",Ljungby,Kronoberg,56.3209642,12.7760252,https://www.vejbyvingaard.com/,"070-772 92 59","","[""vin""]",0,1,0,0,"måndag: 16:00–22:00, tisdag: 16:00–22:00, onsdag: 16:00–22:00, torsdag: 16:00–22:00, fredag: 16:00–01:00, lördag: 12:00–01:00, söndag: 12:00–22:00","","google-places:vingård"
vingarden-i-klagshamn-3,"Vingården i Klagshamn","","Möllevägen 31, 218 51 Klagshamn, Sverige","",Kronoberg,55.5355524,12.9300821,http://www.vingardeniklagshamn.se/,"","","[""vin""]",0,1,0,0,"","","google-places:vingård"
voxtorpsgarden-ab-2,"Voxtorpsgården AB","","Voxtorp 411, 388 96 Ljungbyholm, Sverige",Ljungby,Kronoberg,56.5320988,16.1410589,http://www.voxtorpsgarden.se/,"070-330 55 49","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:lammgård"
vrankunge-tradgard,"Vrankunge Trädgård","","Storegård 5, 355 97 Växjö, Sverige","Växjö",Kronoberg,56.7094309,14.6395362,http://vrankungetradgard.se/,"070-854 31 01","","[""grönsaker""]",1,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 11:00–17:00, lördag: 11:00–17:00, söndag: 11:00–17:00","","google-places:gårdscafé"
ahus-vingard-2,"Åhus Vingård","","Yngsjövägen 226, 296 91 Åhus, Sverige","",Kronoberg,55.9079494,14.2628916,https://ahusvingard.se/boka-rundtur/,"073-395 87 31","","[""vin""]",0,1,0,0,"","","google-places:vingård"
akes-hemchark-ab,"Åkes Hemchark AB","","Strömgatan 7, 362 31 Tingsryd, Sverige",Tingsryd,Kronoberg,56.5203093,14.9870924,https://akeshemlagade.se/,"0477-193 95","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 15:00–16:00, fredag: Stängt, lördag: Stängt, söndag: Stängt","","google-places:gårdsslakteri"
aarenlunds-biodling-ab,"Aarenlunds Biodling AB","","HOBY MOSSE 212, 225 91 Lund, Sverige",Lund,"Skåne",55.7710518,13.1391378,http://www.aarenlunds.se/,"","","[""honung"",""grönsaker""]",0,0,0,0,"","",google-places:biodling
abraham-hill,"Abraham Hill","","Skoglösavägen 300-16, 291 93 Önnestad, Sverige","","Skåne",56.082088,13.9934013,http://abrahamhill.se/,"070-602 44 23","","[""grönsaker""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:självplock"
aftonmora-friesians-vingard,"Aftonmora Friesians & Vingård","","Gamla Södåkravägen 306, 263 92 Jonstorp, Sverige","","Skåne",56.2491149,12.6346704,http://www.aftonmora.se/,"076-213 58 00","","[""vin""]",0,1,0,0,"","","google-places:vingård"
alekarr-ekologiska-gard-2,"Alekärr Ekologiska Gård","","N Lundby, Alekärr, 53293, 532 93 Axvall, Sverige",Lund,"Skåne",58.368968,13.643775,http://www.alekarr.com/,"072-978 21 02","","[""kött"",""grönsaker""]",0,0,0,0,"","","google-places:nötkött gård"
anders-bigardar,"Anders Bigårdar","","Jordberga Gods, 231 99 Klagstorp, Sverige","","Skåne",55.4155009,13.4175843,http://www.andersbigardar.se/,"076-846 32 06","","[""honung"",""grönsaker""]",0,0,0,0,"måndag: 09:00–14:00, tisdag: Stängt, onsdag: Stängt, torsdag: 09:00–14:00, fredag: Stängt, lördag: 09:00–14:00, söndag: Stängt","",google-places:biodling
angelikas-gard,"Angelikas Gård","","Norra Björstorp 2801, 273 55 Brösarp, Sverige","","Skåne",55.7487977,14.0402829,https://angelikasgard.se/,"073-596 78 79","","[""annat"",""kött""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 11:00–16:00, söndag: 11:00–16:00","","google-places:gårdsbutik"
annas-bageri,"Annas bageri","","Falsterbovägen 117, 236 41 Höllviken, Sverige","","Skåne",55.4072942,12.9278835,https://www.facebook.com/pages/Annas-Bageri/185910671426499,"040-45 07 50","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: 06:00–18:00, onsdag: 06:00–18:00, torsdag: 06:00–18:00, fredag: 06:00–18:00, lördag: 06:00–16:00, söndag: 06:00–16:00","","google-places:gårdsbageri"
annedals-gard,"Annedals Gård","","Stävievägen 90, 235 91 Vellinge, Sverige",Vellinge,"Skåne",55.4188032,13.0315146,http://www.annedalsgard.se/,"070-842 34 90","","[""annat"",""kött""]",1,0,0,0,"måndag: Stängt, tisdag: 13:00–18:00, onsdag: 13:00–18:00, torsdag: 13:00–18:00, fredag: 10:00–16:00, lördag: 10:00–16:00, söndag: Stängt","","google-places:gårdsbutik"
appeltorps-lamm-vilt,"Appeltorps Lamm & Vilt","","Appeltorp 519, 273 93 Tomelilla, Sverige",Tomelilla,"Skåne",55.5948199,13.993011,https://www.appeltorp.se/,"070-883 63 85","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 14:00–18:00, fredag: 14:00–18:00, lördag: 11:00–14:00, söndag: Stängt","","google-places:lammgård"
axelssons-conditori,"Axelssons Conditori","","Götgatan 10B, 290 33 Kristianstad, Sverige",Kristianstad,"Skåne",56.0328083,14.1626728,https://www.axelssonsconditori.se/,"044-21 19 06","","[""bakat""]",0,0,0,0,"måndag: 07:00–16:00, tisdag: 07:00–16:00, onsdag: 07:00–16:00, torsdag: 07:00–16:00, fredag: 07:00–16:00, lördag: 07:30–14:00, söndag: Stängt","","google-places:gårdsbageri"
bakat-bageri-konditori-frolunda-torg,"BAKAT bageri & konditori Frölunda Torg","","Näverlursgatan 34, 421 44 Västra Frölunda, Sverige",Lund,"Skåne",57.6518895,11.9108553,http://www.bakat.nu/,"031-49 47 37","","[""bakat""]",0,0,0,0,"måndag: 07:00–20:00, tisdag: 07:00–20:00, onsdag: 07:00–20:00, torsdag: 07:00–20:00, fredag: 07:00–20:00, lördag: 09:00–18:00, söndag: 09:00–18:00","","google-places:gårdsbageri"
backagarden-caf-vin-bistro-pa-osterlen,"Backagården Café, Vin & Bistro på Österlen","","Östra Kustvägen 987, 271 77 Löderup, Sverige","","Skåne",55.3908698,14.0956813,http://www.backagarden.com/,"0411-52 61 12","","[""vin"",""bakat""]",1,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 11:00–17:00, söndag: 11:00–17:00","","google-places:gårdscafé"
backgarden-i-raus,"Backgården i Raus","","Raus Backgården 1, 253 62 Helsingborg, Sverige",Helsingborg,"Skåne",56.0081762,12.7484753,http://www.backgarden.nu/,"070-201 59 79","","[""annat"",""kött""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:gårdsförsäljning"
backhaus-bageri-caf,"Backhaus Bageri & Café","","Järnvägsgatan 13, 252 24 Helsingborg, Sverige",Helsingborg,"Skåne",56.0445064,12.6951025,http://www.backhaus.se/,"042-14 55 00","","[""bakat""]",0,0,0,0,"måndag: 07:00–18:00, tisdag: 07:00–18:00, onsdag: 07:00–18:00, torsdag: 07:00–18:00, fredag: 07:00–18:00, lördag: 08:00–16:00, söndag: Stängt","","google-places:gårdsbageri"
bagaren-konditorn-pa-osterlen,"Bagaren & Konditorn på Österlen","","Storgatan 19, 272 31 Simrishamn, Sverige",Simrishamn,"Skåne",55.5563288,14.3485096,https://www.facebook.com/bagarenkonditorn,"0414-100 84","","[""bakat""]",0,0,0,0,"måndag: 07:00–17:30, tisdag: 07:00–17:30, onsdag: 07:00–17:30, torsdag: 07:00–17:30, fredag: 07:00–17:30, lördag: 07:00–15:00, söndag: 08:00–15:00","","google-places:gårdsbageri"
bagaren-och-bonden,"Bagaren och Bonden","","Hermansgatan 3, 212 11 Malmö, Sverige","Malmö","Skåne",55.6066909,13.0218779,http://bagarenochbonden.se/,"040-93 00 11","","[""bakat""]",0,0,0,0,"måndag: 07:30–17:30, tisdag: 07:30–17:30, onsdag: 07:30–17:30, torsdag: 07:30–17:30, fredag: 07:30–17:30, lördag: 07:30–15:00, söndag: 07:30–15:00","","google-places:gårdsbageri"
beersmiths-ab-brygga-branneri-2,"Beersmiths AB & Brygga Bränneri","","J A Gahms g 4, 421 31 Västra Frölunda, Sverige",Lund,"Skåne",57.6522087,11.9381599,http://beersmiths.se/,"076-116 00 44","","[""sprit""]",0,1,0,0,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 08:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–17:00, lördag: Stängt, söndag: Stängt","",google-places:destilleri
billeberga-stenugnsbageri-ab,"Billeberga Stenugnsbageri AB","","Värmövägen 3, 268 73 Billeberga, Sverige","","Skåne",55.8820468,13.0026999,http://www.billebergabageri.se/,"0418-43 10 80","","[""bakat""]",0,0,0,0,"måndag: 06:00–14:00, tisdag: 06:00–14:00, onsdag: Stängt, torsdag: 06:00–14:00, fredag: 06:00–14:00, lördag: 08:00–11:00, söndag: Stängt","","google-places:gårdsbageri"
bjarhus-gardsbutik,"Bjärhus Gårdsbutik","","Bjärhus 7742, 264 93 Klippan, Sverige",Klippan,"Skåne",56.1326815,13.2044332,http://bjarhusgardsbutik.se/,"0435-102 95","","[""annat"",""kött""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 14:00–18:00, fredag: 10:00–18:00, lördag: 10:00–13:00, söndag: Stängt","","google-places:gårdsbutik"
bjarhus-vaxtbutik-ab,"Bjärhus Växtbutik AB","","Bjärhus 7742, 264 93 Klippan, Sverige",Klippan,"Skåne",56.132689,13.2045786,http://www.bjarhusvaxtbutik.se/,"0435-102 95","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–13:00, söndag: Stängt","","google-places:nötkött gård"
bokeslundsgarden,"Bokeslundsgården","","Norrto 3217, 242 93 Hörby, Sverige","Hörby","Skåne",55.8256252,13.6080912,https://bokeslundsgarden.wordpress.com/,"070-456 48 09","","[""annat"",""kött""]",1,0,0,0,"","","google-places:gårdsbutik"
bonalumi-bottlers-ab,"Bonalumi Bottlers AB","","Höga Vägen 38, 272 92 Simrishamn, Sverige",Simrishamn,"Skåne",55.5050193,14.3293568,https://www.bonalumibottlers.com/,"076-144 26 68","","[""sprit""]",0,1,0,0,"måndag: 08:00–18:00, tisdag: 08:00–18:00, onsdag: 08:00–18:00, torsdag: 08:00–18:00, fredag: 08:00–18:00, lördag: 08:00–18:00, söndag: Stängt","",google-places:destilleri
bondens-marknad,"Bondens Marknad","","Skånegatan 70, 116 37 Stockholm, Sverige",Stockholm,"Skåne",59.3118743,18.0762233,http://bondensegen.com/,"","","[""annat""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 10:00–15:00, söndag: Stängt","","google-places:bondens marknad"
bondens-skafferi-ab,"Bondens Skafferi AB","","Koriandervägen 5, 296 41 Åhus, Sverige","","Skåne",55.9520146,14.2870697,http://www.bondensskafferi.se/,"044-970 97","","[""annat""]",0,0,0,0,"","","google-places:lokal producent mat"
bondens-skafferi-butik-krog,"Bondens skafferi butik & krog","","Nordanvägen 1, 296 32 Åhus, Sverige","","Skåne",55.9301402,14.2908519,http://www.bondensskaffeributik.se/,"044-970 97","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–16:00, söndag: Stängt","","google-places:nötkött gård"
bondmorans-lanthandel-eko-gardsbutik,"Bondmorans Lanthandel - Eko & Gårdsbutik","","Linderödsvägen 150, 298 91 Tollarp, Sverige","","Skåne",55.9294832,13.9447564,http://www.bondmoranslanthandel.se/,"076-137 81 73","","[""annat"",""grönsaker""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:gårdsbutik"
bonnarps-hjortgard-veterinar,"Bonnarps Hjortgård & Veterinär","","Bonnarp 664, 264 53 Ljungbyhed, Sverige","","Skåne",56.0742583,13.1892478,http://www.bonnarpshjort.se/,"0435-182 86","","[""annat""]",1,0,0,0,"måndag: 10:00–20:00, tisdag: 10:00–20:00, onsdag: 10:00–20:00, torsdag: 10:00–20:00, fredag: 10:00–20:00, lördag: 10:00–20:00, söndag: 10:00–20:00","","google-places:gårdsbutik"
bonnslatt-1-56,"Bonnslätt 1:56","","Näsumsvägen 46, 291 98 Villands Vånga, Sverige","","Skåne",56.1810017,14.3283189,http://www.bonnslatt.se/,"070-603 75 80","","[""annat""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:gårdsägg"
borgeby-fagel-vilt,"Borgeby Fågel & Vilt","","Flädie Norrevångsväg 19, 237 91 Bjärred, Sverige","","Skåne",55.7393657,13.0573804,http://www.borgebyvilt.se/,"070-924 70 68","","[""kött""]",0,0,0,0,"måndag: 10:00–11:00, tisdag: 10:00–11:00, onsdag: 10:00–11:00, torsdag: 10:00–11:00, fredag: 10:00–11:00, lördag: 10:00–13:00, söndag: Stängt","","google-places:nötkött gård"
borgeby-kryddgard,"Borgeby Kryddgård","","Desideriavägen 2 - 4, 237 41 Bjärred, Sverige","","Skåne",55.7400223,13.0318481,https://www.borgebykryddgard.se/,"046-70 69 03","","[""grönsaker""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–15:00, söndag: Stängt","","google-places:ekologisk gård"
borgeby-stenugnsbageri-kaf,"Borgeby Stenugnsbageri & Kafé","","Desideriavägen 18, 237 91 Bjärred, Sverige","","Skåne",55.7378232,13.0369483,https://www.borgebystenugnsbageri.se/,"046-29 10 70","","[""bakat""]",0,0,0,0,"måndag: 08:00–16:00, tisdag: 08:00–16:00, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: 08:00–16:00, söndag: 08:00–16:00","","google-places:gårdsbageri"
borlunda-bigard,"Borlunda Bigård","","Södra Rörum 4248, 242 94 Hörby, Sverige","Hörby","Skåne",55.9385028,13.6708082,http://www.borlundabigard.se/,"070-622 84 15","","[""honung"",""grönsaker""]",0,0,0,0,"","",google-places:biodling
